RMS,Kurtosis,Skewness,Peak,Variance,Mean_Abs,Peak_to_Peak,Crest_Factor,Shape_Factor,Impulse_Factor,Spectral_Centroid,Spectral_Spread,Dominant_Freq,Dominant_Mag,Set,Bearing,File_Index,File_Name,Timestamp,Label,Status,RMS_MA10,RMS_Trend,Kurtosis_MA10,Kurtosis_Trend,Peak_MA10,Peak_Trend
0.1425125741436962,0.4301827280990165,-0.0492052816831326,0.684,0.0061485316390132,0.12349853515625,0.8700000000000001,4.799576487267146,1.153961656009844,5.538527231392705,4550.642178552992,2989.949499925885,0.0,2437.146,set1,4,1881,2003.11.23.03.16.56,2003:11:23:03:16:56,0,Normal,0.142147996030045,9.721850261371623e-05,0.389891275385297,0.0333783870925254,0.5759000000000001,0.0332
0.1678956412117081,19.71445297608109,-0.7719268010084365,3.015,0.0149241043640494,0.1362822753906249,4.16,17.95758352176775,1.2319697534435052,22.123199743753364,4468.136049571353,2649.4731516356624,0.0,2358.745,set1,5,1881,2003.11.23.03.16.56,2003:11:23:03:16:56,0,Normal,0.1682255047005229,5.480058432773549e-05,10.646784851624345,1.456758014677406,2.0589,0.1528
0.170451147693408,0.6872097757946865,-0.0329244238485149,1.021,0.0156342718467712,0.13926025390625,1.805,5.989986068245674,1.223975563107588,7.331596570887606,4728.309683488497,2930.000197377134,0.0,2372.44,set1,6,1881,2003.11.23.03.16.56,2003:11:23:03:16:56,0,Normal,0.1710199200940526,-7.09742706563321e-05,2.059783850713508,-0.3921239409392736,1.2577,-0.0874
0.1835922327064962,1.4659690324670134,-0.0924892765813203,0.937,0.0203504459418392,0.147533984375,1.552,5.103701753537449,1.244406388699188,6.351079068117251,4304.013370907373,2549.909691084551,0.0,2366.806,set1,7,1881,2003.11.23.03.16.56,2003:11:23:03:16:56,0,Normal,0.1847675583003431,-0.0002915561448412,1.654820705050518,-0.0144661947897194,0.9919,-0.0039999999999999
0.1794953867029909,1.4905372224932805,0.0229094487117295,0.862,0.0188593653251552,0.1454687499999999,1.504,4.802351836631557,1.233910284531839,5.925671321160044,4395.859634109877,2758.303622779581,0.0,2367.1220000000003,set1,8,1881,2003.11.23.03.16.56,2003:11:23:03:16:56,0,Normal,0.1805990510446386,0.0001082870458606,1.7915772425380994,-0.0460984850166502,0.9724,-0.0332
0.1552709723467835,1.1037297110884694,-0.0508771632165731,0.723,0.0101484408282065,0.129945751953125,1.192,4.656375812378153,1.1948907141096388,5.563860219615381,4027.569584050999,2480.404418557213,0.0,2419.817,set1,1,1882,2003.11.23.03.26.56,2003:11:23:03:26:56,0,Normal,0.1559836369395414,0.0001665624064561,1.0107239686453815,0.0662854818757441,0.7182000000000001,-0.0014
0.149081641688948,0.9231612385808194,0.0763453627236634,0.535,0.0080988178995108,0.127113232421875,1.0550000000000002,3.588637701724891,1.1728255103619916,4.20884584402978,4399.444793389564,2908.442716061303,0.0,2434.151,set1,2,1882,2003.11.23.03.26.56,2003:11:23:03:26:56,0,Normal,0.149006380531886,-0.0001376837773991,0.8968983335797713,0.0128495709154419,0.6378999999999999,-0.0331999999999999
0.1537629786823904,0.2818338354193104,-0.0585351389059623,0.75,0.0098441693298244,0.12865859375,1.041,4.877637038686563,1.1951240426362146,5.82938129618722,4322.447349222312,2755.417846206079,0.0,2405.758,set1,3,1882,2003.11.23.03.26.56,2003:11:23:03:26:56,0,Normal,0.154526805066978,-4.865553807446576e-05,0.31442190765025,0.0020561617445412,0.6851,0.0375999999999999
0.1411310261874913,0.4692638284310559,-0.0811818496505226,0.61,0.0063052413529753,0.121569384765625,0.82,4.3222246481055135,1.1609092738239934,5.017710677536338,4519.458932242453,2996.3184565121364,0.0,2389.475,set1,4,1882,2003.11.23.03.26.56,2003:11:23:03:26:56,0,Normal,0.1419999232405945,-0.0001250535873427,0.4001206000795295,-0.003107655383797,0.5820000000000001,-0.0078
0.166058802032358,2.5753673837079623,-0.0684220944503831,1.521,0.0143437304261565,0.135839892578125,2.515,9.159406074142456,1.22245975670846,11.197005320990176,4477.513774999405,2664.406210789853,0.0,2355.805,set1,5,1882,2003.11.23.03.26.56,2003:11:23:03:26:56,0,Normal,0.1678404702387872,0.0003375629352784,9.881444939023623,0.4037339870824716,2.014,0.145
0.1711335320473916,0.9081516240856646,-0.0242396603584094,1.021,0.0161082623853659,0.139363720703125,1.717,5.966101369994845,1.2279632832991252,7.326153426794278,4707.176505022918,2928.834236719206,0.0,2351.049,set1,6,1882,2003.11.23.03.26.56,2003:11:23:03:26:56,0,Normal,0.170970618884542,0.0003965384861772,1.906475492101168,0.1043973203689269,1.2328,0.0455999999999999
0.184638204609887,1.6478884543911727,-0.0647043851699764,1.052,0.0210261738407039,0.1478052734375,1.5990000000000002,5.697629059071057,1.24919903272573,7.117472709421576,4348.113895863333,2566.2329603255707,0.0,2340.918,set1,7,1882,2003.11.23.03.26.56,2003:11:23:03:26:56,0,Normal,0.1849591957133256,-0.0007757093415436,1.6922949600394124,-0.0357267013502113,1.0026,-0.0351999999999999
0.1797883601442523,1.5664565479879515,0.0426258096320905,0.903,0.019380848161447,0.145155029296875,1.584,5.022572091293799,1.2385954590422374,6.220934984988774,4426.672429087932,2761.647982862086,0.0,2329.955,set1,8,1882,2003.11.23.03.26.56,2003:11:23:03:26:56,0,Normal,0.1806714448562341,-0.0003872265181344,1.7621322430376956,-0.0544834378634909,0.9726,-0.0864
0.1546524248428249,1.052081191803568,-0.0138532650935566,0.659,0.0102723606502318,0.1291949707031249,1.113,4.261168233668172,1.197046789059601,5.100817751755256,4026.6406982772896,2454.246574097717,0.0,2392.307,set1,1,1883,2003.11.23.03.36.56,2003:11:23:03:36:56,0,Normal,0.1558869565711976,-0.000324515787564,1.0210752820507198,0.0210444158408433,0.717,-0.0189999999999999
0.1486949131519489,1.0096239435972123,0.0940301702847137,0.696,0.0083607024481558,0.126281591796875,1.223,4.680725017733248,1.1774868453600578,5.511492135128624,4419.911606615232,2906.106292478617,0.0,2401.447,set1,2,1883,2003.11.23.03.36.56,2003:11:23:03:36:56,0,Normal,0.149035927482951,-0.0001818037727844,0.9070050966946768,-0.0031946714347119,0.647,0.0029999999999999
0.1537722379751137,0.3553332563203266,-0.0222589269845926,0.645,0.0099063297466182,0.1287537109375,1.094,4.1945152681226245,1.1943130559534574,5.009564348114967,4357.24880622444,2766.841073651364,0.0,2400.582,set1,3,1883,2003.11.23.03.36.56,2003:11:23:03:36:56,0,Normal,0.1544032516819827,-0.0001996905446307,0.3063860904937977,-0.0068281653006836,0.6837,-0.0306
0.1418247479492185,0.4635211662789755,-0.047219018935032,0.713,0.0063829625441527,0.1221455566406249,0.967,5.027331338923268,1.1611126253777158,5.837297889580863,4538.745699891503,3003.667474308016,0.0,2399.859,set1,4,1883,2003.11.23.03.36.56,2003:11:23:03:36:56,0,Normal,0.1420195732481714,-0.000177978982473,0.3919940070907319,0.0241139166557527,0.5881000000000001,0.0317999999999999
0.1674020706905514,9.51250399333078,0.5317779746127721,2.173,0.0151847375718092,0.136227392578125,3.125,12.980723542045464,1.2288429479742708,15.951270584246169,4445.832790899657,2669.808733912593,0.0,2320.549,set1,5,1883,2003.11.23.03.36.56,2003:11:23:03:36:56,0,Normal,0.1675688900914186,-7.521786984219237e-05,8.794025553231124,1.3226482070711925,1.932,0.1474
0.1691986805677259,3.5119948266311605,0.1903078474428134,1.614,0.0161242910984969,0.136997119140625,2.544,9.539081478557728,1.2350528363596218,11.781269636358257,4683.090303226053,2925.8342871735567,0.0,2290.0910000000003,set1,6,1883,2003.11.23.03.36.56,2003:11:23:03:36:56,0,Normal,0.1707513807813966,-0.0005231161434252,2.0497454997501925,0.4990710427474781,1.2338,0.0924
0.1843887370412202,1.6165412251501072,-0.0514879305384811,1.089,0.0209635879180526,0.14789912109375,1.79,5.906000645563039,1.2467196267132663,7.363126920204663,4312.093276648824,2553.7027794072355,0.0,2338.276,set1,7,1883,2003.11.23.03.36.56,2003:11:23:03:36:56,0,Normal,0.185182170720649,-0.0005523283372377,1.6670961885855498,-0.0100774443235097,1.0094,0.0298
0.1805430031226979,1.7980788500113123,0.0563380511181039,0.93,0.0195961464263057,0.14547509765625,1.792,5.151127343151412,1.2410577894871844,6.392846713858484,4434.4138971702205,2766.835034808276,0.0,2335.046,set1,8,1883,2003.11.23.03.36.56,2003:11:23:03:36:56,0,Normal,0.1807764797679933,-0.0003577502766251,1.7609426184415518,-0.007061665045388,0.966,-0.0006
0.1557868321153841,1.0778532791164732,0.0020351190015003,0.781,0.0102426161267638,0.130563720703125,1.262,5.013260680604567,1.1931862180123625,5.981753551400646,4029.9504759260176,2456.521711652792,0.0,2425.5550000000003,set1,1,1884,2003.11.23.03.46.56,2003:11:23:03:46:56,0,Normal,0.1558546655622307,4.899266344821074e-05,1.0293227845324828,-0.0404673960214934,0.7203999999999999,0.0199999999999999
0.1488549811726899,0.5630195433150034,0.0181590043582166,0.632,0.0083587490627074,0.126317041015625,1.086,4.245743038096945,1.178423591748615,5.003283760595878,4391.471296803163,2893.330644057573,0.0,2405.773,set1,2,1884,2003.11.23.03.46.56,2003:11:23:03:46:56,0,Normal,0.1490291559999322,-7.452151522191475e-06,0.8545712149884028,-0.0738369968961872,0.6411,-0.0151999999999999
0.1548578774458414,0.2304016950372398,-0.0739666269642279,0.642,0.0100507158035182,0.12927265625,0.94,4.145736791623836,1.1979167283943035,4.966247454205924,4339.571646475491,2749.2312913709197,0.0,2417.182,set1,3,1884,2003.11.23.03.46.56,2003:11:23:03:46:56,0,Normal,0.1544303189722105,0.0003480319651286,0.3037282421485574,-0.0152901215443688,0.6837000000000001,0.0098
0.1428911884898676,0.5339962052541387,-0.0703624149298552,0.649,0.0065282219284987,0.1229859863281249,0.944,4.541917572797153,1.1618493517516362,5.277023987663737,4528.043334717053,2988.508393684255,0.0,2413.659,set1,4,1884,2003.11.23.03.46.56,2003:11:23:03:46:56,0,Normal,0.1421029792725419,0.0003004843920397,0.4002874957930039,0.0676881688717116,0.5972999999999999,0.0288
0.1710910884496179,12.155185202276368,-0.023401401527056,2.295,0.0160495412990951,0.1380258789062499,4.175,13.413907298133882,1.239558043791386,16.627316690073833,4450.009178973473,2653.143937313867,0.0,2354.9880000000003,set1,5,1884,2003.11.23.03.46.56,2003:11:23:03:46:56,0,Normal,0.1682092651395431,0.0001824345896333,9.927163804016685,-0.847567862756257,2.069,-0.1084
0.1719068794298602,2.953088423932712,0.194424018538407,1.482,0.0162606549533748,0.14017998046875,2.485,8.620946438648323,1.2263297430561635,10.572123031008546,4701.648021871932,2917.689804618172,0.0,2361.098,set1,6,1884,2003.11.23.03.46.56,2003:11:23:03:46:56,0,Normal,0.1710954450421077,-0.000156764631297,2.274279172733645,0.187257370733308,1.3012,0.0467999999999999
0.1902534597716376,1.6948318984734383,-0.0635179748687124,1.021,0.0226953573748564,0.152008642578125,1.722,5.366525272263183,1.2515963338982954,6.716723356537151,4323.304923124133,2548.81327136284,0.0,2379.6510000000003,set1,7,1884,2003.11.23.03.46.56,2003:11:23:03:46:56,0,Normal,0.1857000198268232,0.0012353368549433,1.6814884518995945,0.0016824749297931,1.0138,0.0209999999999999
0.1827921786248149,1.5949157899482105,0.0844962097082305,0.93,0.0200757758027553,0.1476853515625,1.78,5.087745039183794,1.2377136709286825,6.297171589197367,4414.420601237767,2761.430375614442,0.0,2365.17,set1,8,1884,2003.11.23.03.46.56,2003:11:23:03:46:56,0,Normal,0.1809559934072354,0.0003042902454026,1.7219237241413676,0.0067754548740071,0.9662,0.0165999999999999
0.1567248377120211,1.2587520606936744,-0.0903134823467986,0.693,0.0106023407321906,0.130577685546875,1.181,4.421762434830999,1.2002421168336592,5.307185504917113,4016.722070802905,2450.954561833352,0.0,2419.791,set1,1,1885,2003.11.23.03.56.56,2003:11:23:03:56:56,0,Normal,0.1558120590692403,0.0002321394442447,1.0398822228870113,0.0747144068571855,0.7222999999999999,-0.004
0.1496282354299836,0.9022094590174512,0.0315371245277485,0.618,0.0084639058993315,0.126905029296875,1.065,4.130236503986468,1.1790567817446476,4.86978336023455,4417.340368317189,2897.696008348221,0.0,2416.701,set1,2,1885,2003.11.23.03.56.56,2003:11:23:03:56:56,0,Normal,0.1490459956159061,0.0002803331118624,0.8802545215036464,0.002786367811954,0.6431,-0.0139999999999999
0.153849360520029,0.3696995617352714,-0.0375104397010952,0.601,0.0099374823196196,0.128676806640625,1.072,3.9064185770324222,1.1956261935354613,4.6706163736134885,4341.445367006146,2747.992370308726,0.0,2399.933,set1,3,1885,2003.11.23.03.56.56,2003:11:23:03:56:56,0,Normal,0.1542760177985743,-6.528211922141036e-06,0.3038894836749171,0.02227547946034,0.6691,-0.0278
0.1420264821463214,0.365105849187008,-0.0639347520778203,0.537,0.0064275657058119,0.1223164550781249,0.793,3.780985009871333,1.1611396198132742,4.390251496881689,4525.127882896706,2985.8663735365785,0.0,2400.965,set1,4,1885,2003.11.23.03.56.56,2003:11:23:03:56:56,0,Normal,0.1419790788586498,0.0001015795245007,0.3876315556795641,0.007491982304757,0.5963,-0.0014
0.1721872093350541,10.839772909046578,0.1304066507175336,1.904,0.0167106388850307,0.13782900390625,3.664,11.057731914889573,1.2492813882060283,13.814218677043351,4470.925396148546,2636.4281643292547,0.0,2329.486,set1,5,1885,2003.11.23.03.56.56,2003:11:23:03:56:56,0,Normal,0.1682905546533735,0.0007732351415713,9.746661759447758,0.0900171208067892,2.0367,-0.0469999999999999
0.1734298867979957,3.098428727140366,0.1299990862833108,1.414,0.0171484923240447,0.140211767578125,2.713,8.153150683001776,1.23691391809437,10.084745556125515,4703.478114352527,2919.652248976599,0.0,2328.733,set1,6,1885,2003.11.23.03.56.56,2003:11:23:03:56:56,0,Normal,0.1711845663593464,0.0004332344550611,2.0337159881923306,-0.0024844182612648,1.2612,0.0009999999999999
0.1859995912608916,1.7344603712963131,-0.004931131944375,0.957,0.0214279940901851,0.149218359375,1.606,5.145172596953008,1.246492670472652,6.413419930418666,4367.210702063366,2570.936027271104,0.0,2350.106,set1,7,1885,2003.11.23.03.56.56,2003:11:23:03:56:56,0,Normal,0.1856815405900874,0.0005700659445573,1.6747626515422902,-0.0270610448397212,1.0074,-0.004
0.1836662885953932,1.94872465419296,0.1122966678336346,0.947,0.0205816956536865,0.14765048828125,1.738,5.156090468437511,1.2439260495064466,6.413795247301317,4435.213874326161,2767.107016769446,0.0,2348.656,set1,8,1885,2003.11.23.03.56.56,2003:11:23:03:56:56,0,Normal,0.1810202124639688,0.0008060614516181,1.7462602504281108,-0.032167141951205,0.965,0.0023999999999999
0.1548086176718491,0.878471371692553,-0.0277165541400605,0.671,0.0101446978148555,0.1295102539062499,1.193,4.334384029074738,1.195338693289198,5.181056941527767,4028.036315235855,2473.8772293077614,0.0,2407.686,set1,1,1886,2003.11.23.04.06.56,2003:11:23:04:06:56,0,Normal,0.1557234199324644,-0.0006725447159686,1.0300897744960589,-0.0334014117865019,0.7181,-0.0209999999999999
0.1478556958223435,1.404277355218313,0.1306296233280709,0.684,0.0081816857464766,0.125593310546875,1.299,4.626132231130699,1.177257731152485,5.44614993443231,4438.67817625491,2909.637703879885,0.0,2395.339,set1,2,1886,2003.11.23.04.06.56,2003:11:23:04:06:56,0,Normal,0.1490967435088615,-0.0005006935215142,0.9321699385042542,0.1179724684865142,0.6522,0.021
0.1543120620690424,0.2724073169304981,-0.0563011262367885,0.662,0.010072457924261,0.128978125,0.96,4.290008124600185,1.1964204167880594,5.132653308458314,4329.411466148473,2760.561813972587,0.0,2400.598,set1,3,1886,2003.11.23.04.06.56,2003:11:23:04:06:56,0,Normal,0.1542049180089199,-0.0002811870113743,0.3041404305430812,-0.0066239492689327,0.663,0.005
0.1418182988292149,0.3321328999787138,-0.0502016292560261,0.588,0.0063635620295619,0.1221910156249999,0.825,4.146150425257185,1.1606278751659649,4.812137758184708,4536.5655146322815,2990.4308447464405,0.0,2401.394,set1,4,1886,2003.11.23.04.06.56,2003:11:23:04:06:56,0,Normal,0.1419582605785085,-0.0001388550628962,0.3945157664137965,-0.0196099656240605,0.6033,-0.0192
0.1690653191192867,31.88296585495423,-1.2556492152959466,3.472,0.0153966642997646,0.136159375,4.624,20.536441288412767,1.2416722617835658,25.499529503568887,4481.334590728015,2677.212875638284,0.0,2351.762,set1,5,1886,2003.11.23.04.06.56,2003:11:23:04:06:56,0,Normal,0.1684349227362953,0.0002339355815157,11.691892054673774,2.433702575774628,2.1588000000000003,0.0913999999999999
0.17123967749455,2.631942617244052,-0.0628204087577033,1.438,0.0163031474389648,0.13929658203125,2.8,8.397586476684218,1.2293171519178687,10.323297090501452,4693.153949950582,2940.776486988932,0.0,2336.864,set1,6,1886,2003.11.23.04.06.56,2003:11:23:04:06:56,0,Normal,0.1712279322041324,0.0001577059602283,2.03212730186763,0.388946568289873,1.2592,0.0833999999999999
0.1864564855297175,1.6860528856315105,-0.0431150550226339,0.942,0.0216447659532165,0.1491560546874999,1.762,5.052117105628184,1.2500765451350029,6.315533097021131,4341.491366169372,2559.395464264726,0.0,2345.944,set1,7,1886,2003.11.23.04.06.56,2003:11:23:04:06:56,0,Normal,0.1858221877999889,0.0005728505646442,1.689537939463881,0.0440167706328981,1.0059,0.0009999999999999
0.1825071524443888,1.812203290219044,0.0217052841572991,1.021,0.0203165899179816,0.146781298828125,1.749,5.594301299019532,1.243395132087619,6.95592700263233,4415.355746205523,2778.6109589662856,0.0,2334.385,set1,8,1886,2003.11.23.04.06.56,2003:11:23:04:06:56,0,Normal,0.181375532561039,0.0006023531482795,1.755377614692361,0.0643332135451537,0.9643,0.0317999999999999
0.155865345437025,1.0426597029637046,0.0061979474247678,0.781,0.0102830414415717,0.1302765136718749,1.374,5.0107353742436045,1.1964193778596204,5.994940899071724,4029.7013977368047,2451.6096374060025,0.0,2424.175,set1,1,1887,2003.11.23.04.16.56,2003:11:23:04:16:56,0,Normal,0.1558661384447165,0.0001188746180482,1.0571255146214544,-0.0122140016249529,0.7232000000000001,0.0116
0.1494902970957689,0.9344408721889028,0.041036559434301,0.591,0.0083681431422328,0.12702880859375,1.104,3.953433844749028,1.1768220040058222,4.6524879398819925,4465.534618370993,2908.559049083593,0.0,2421.4260000000004,set1,2,1887,2003.11.23.04.16.56,2003:11:23:04:16:56,0,Normal,0.149068767160844,8.173108136417806e-05,0.9397226873227836,0.0022559267216166,0.6412,0.0111999999999999
0.1540255619384936,0.3206836233079566,-0.0205592678805245,0.781,0.0099024960536861,0.129211328125,1.125,5.070586921876469,1.1920437950261469,6.0443616773635735,4375.49368183001,2742.73487383732,0.0,2407.718,set1,3,1887,2003.11.23.04.16.56,2003:11:23:04:16:56,0,Normal,0.154206848565493,5.251665122065208e-05,0.3090534902042164,0.0077699575777292,0.6849000000000001,0.0062
0.1427742433715286,0.4857578991764537,-0.0682667782969586,0.603,0.0064053480642318,0.1231196289062499,0.84,4.223450853322801,1.1596383504391876,4.897675580708232,4559.529675226925,2985.7471200759296,0.0,2421.42,set1,4,1887,2003.11.23.04.16.56,2003:11:23:04:16:56,0,Normal,0.1420600555032409,0.0003286434368074,0.3946113457964377,0.0032988141490795,0.5987,-0.0014
0.1696441114820873,2.2476465449647325,-0.0559832478103462,1.26,0.0153362280095839,0.138303466796875,2.154,7.427313503499018,1.226607802472819,9.110400694803625,4488.595120997321,2640.762184172615,0.0,2374.523,set1,5,1887,2003.11.23.04.16.56,2003:11:23:04:16:56,0,Normal,0.1689622351489074,0.0007170618899458,11.860986964340686,-0.0655441677486457,2.2052,-0.0521999999999999
0.1728656411286306,1.2053575859667447,0.0302050507588865,0.972,0.0161850277818298,0.1411235351562499,1.866,5.622864055886778,1.2249242547477015,6.887582563204751,4678.920600001066,2918.5228054811223,0.0,2396.9039999999995,set1,6,1887,2003.11.23.04.16.56,2003:11:23:04:16:56,0,Normal,0.1715994123553449,0.0003464218162477,2.1140465582402017,0.059441192376216,1.2771,-0.0098
0.184850746116546,1.9195911802355368,0.0320205963395869,0.837,0.0210296987514877,0.1481759765624999,1.665,4.527977395732459,1.2475082021043862,5.6486889401195,4326.026426320597,2542.5031524633714,0.0,2347.628,set1,7,1887,2003.11.23.04.16.56,2003:11:23:04:16:56,0,Normal,0.185455587279883,4.250830133179506e-05,1.6988448613732126,0.0543405451688716,0.9668,-0.043
0.179538486853707,1.9528214952806504,0.0495017946285939,0.989,0.0192575433820247,0.1450509765625,1.67,5.508568203573335,1.2377613105992913,6.818292599180515,4423.594575402441,2757.693059276219,0.0,2332.9700000000003,set1,8,1887,2003.11.23.04.16.56,2003:11:23:04:16:56,0,Normal,0.1811569319729172,-4.997465810904767e-05,1.7667723904898849,0.0772729894585408,0.9297,0.0171999999999999
0.1560414689723936,1.172128903801866,-0.0429008372372407,0.715,0.0106201723316097,0.13003046875,1.3079999999999998,4.582115284536928,1.2000377332516052,5.49871123955323,4039.733971113909,2453.930354332729,0.0,2399.638,set1,1,1888,2003.11.23.04.26.56,2003:11:23:04:26:56,0,Normal,0.1558427849638914,0.0002778088259137,1.079652493741706,0.0240095423996596,0.7193,0.0111999999999999
0.1493920461311967,1.18259616252612,0.0763790992065072,0.715,0.0083832530604338,0.127017529296875,1.2839999999999998,4.786064710380121,1.1761529842233538,5.62914429179966,4394.613348001875,2885.0469664543907,0.0,2417.571,set1,2,1888,2003.11.23.04.26.56,2003:11:23:04:26:56,0,Normal,0.1490475785723766,0.0001394265958495,0.9554225734983184,0.0345944437857815,0.6446,0.0038
0.1536243042473057,0.4458444655063673,-0.034035547495919,0.75,0.0098741992356872,0.1286591796874999,1.062,4.88204001101703,1.1940407565200049,5.829354748115708,4359.332282301908,2746.172983460052,0.0,2399.416,set1,3,1888,2003.11.23.04.26.56,2003:11:23:04:26:56,0,Normal,0.1540922099203968,-2.958674556159391e-05,0.3146905284724787,0.0181022418372081,0.6801,0.0209999999999999
0.1419359911577662,0.3887198173629662,-0.0350735094944907,0.525,0.0064371890567684,0.1223025390625,0.754,3.698850416427826,1.1605318437848051,4.29263369366118,4543.49243881666,2968.4307321827764,0.0,2397.878,set1,4,1888,2003.11.23.04.26.56,2003:11:23:04:26:56,0,Normal,0.1419821903328592,2.2248641709538e-05,0.3991881692327131,-0.0149602697832018,0.5958,-0.0375999999999999
0.1683432216728762,13.570132552873533,-0.5985717530793228,2.302,0.015215332570455,0.135973779296875,3.659,13.674444252191137,1.2380565028300652,16.929734629012444,4476.753229791313,2652.597777950668,0.0,2346.199,set1,5,1888,2003.11.23.04.26.56,2003:11:23:04:26:56,0,Normal,0.1690187413122188,0.0001882301964649,12.928073923830558,0.8115257119085504,2.2918,0.0258
0.170553513670609,2.236693264970854,-0.0297887130893536,1.238,0.0161488497735762,0.138317822265625,2.456,7.258718822943492,1.2330552265569852,8.95040118273804,4696.859860944196,2935.3469720828007,0.0,2329.653,set1,6,1888,2003.11.23.04.26.56,2003:11:23:04:26:56,0,Normal,0.1714733375939206,0.0002709666205766,2.2360519234479104,-0.2550603123320613,1.2856999999999998,-0.0752
0.1838265429702431,1.5817794548236297,-0.0769909481256824,0.93,0.0205461323895812,0.1475449707031249,1.518,5.059117062058572,1.245901789089919,6.30316299883411,4309.01067892622,2554.1522221185714,0.0,2357.075,set1,7,1888,2003.11.23.04.26.56,2003:11:23:04:26:56,0,Normal,0.1851232037041664,-0.0001124388141954,1.6903299621788102,-0.0069523540652967,0.9658,-0.0317999999999999
0.1785090365304985,1.61862274357959,0.091593604793729,0.83,0.0186852589483237,0.1446741699218749,1.658,4.649624557567948,1.2338694365890928,5.7370296331971735,4402.63514015313,2775.0671083573743,0.0,2351.209,set1,8,1888,2003.11.23.04.26.56,2003:11:23:04:26:56,0,Normal,0.1807746601753847,-0.0004067933184398,1.7452959473240182,-0.0358912212863433,0.9194,-0.02
0.1547721853102266,0.8758606180198729,0.0034665969304471,0.708,0.0100710428511404,0.1296218261718749,1.26,4.574465357459928,1.1940287363719355,5.462043090345073,3996.70025190208,2457.611666905047,0.0,2413.113,set1,1,1889,2003.11.23.04.36.56,2003:11:23:04:36:56,0,Normal,0.1557658166150998,-0.0002029293610315,1.0392195296212992,-0.04039853221932,0.7220000000000001,-0.0146
0.1478573782294106,0.710766678504335,0.0213143421121149,0.642,0.0080493343582057,0.1257103515625,1.038,4.342022073486884,1.1761750435953533,5.106978001575421,4363.654882470099,2876.1863105666384,0.0,2406.942,set1,2,1889,2003.11.23.04.36.56,2003:11:23:04:36:56,0,Normal,0.1489440922022876,-0.0001995205886558,0.933278788569158,0.0295494270378663,0.638,0.002
0.1539657920991502,0.1281912282491233,-0.0234262045211476,0.703,0.0099901732275009,0.1288948242187499,1.02,4.565949295719435,1.1945071730564745,5.454059185549022,4354.728198868126,2751.892502364184,0.0,2398.46,set1,3,1889,2003.11.23.04.36.56,2003:11:23:04:36:56,0,Normal,0.154177017368292,-0.0001784170693382,0.2968244210214826,-0.0204420933576233,0.6911,0.0121999999999999
0.1411022296386005,0.4016712598715597,-0.0766216832876384,0.542,0.0061996590499663,0.121735302734375,0.857,3.841186644521512,1.1590904730937746,4.452282845039927,4550.701125890823,2982.1493848839946,0.0,2398.013,set1,4,1889,2003.11.23.04.36.56,2003:11:23:04:36:56,0,Normal,0.1419535366437523,-0.0003577917702534,0.419799759130311,-0.0264649890765158,0.5994999999999999,-0.0213999999999999
0.1680017473402434,23.912289739631465,-0.4057630010871389,3.188,0.0150285458486557,0.13610849609375,4.765000000000001,18.975993110021307,1.2343222661466022,23.422490817943807,4463.796255522406,2652.116567700324,0.0,2352.62,set1,5,1889,2003.11.23.04.36.56,2003:11:23:04:36:56,0,Normal,0.168801024496098,-0.0006178682218749,13.680000446187938,2.3514209074710197,2.3269,0.1786000000000001
0.1689816474294435,1.4253412255751652,0.0552502551793557,1.238,0.01546238699337,0.13818603515625,2.359,7.3262393806221695,1.2228561825250448,8.958937121252275,4698.973527772677,2923.020293017252,0.0,2343.364,set1,6,1889,2003.11.23.04.36.56,2003:11:23:04:36:56,0,Normal,0.1711024320782304,-0.0005850464000833,2.1769058889788093,-0.3055494396715094,1.2847,-0.0488
0.1842021827792087,1.4040550732828851,-0.0739794932924871,0.986,0.0208258514403438,0.1479244140625,1.606,5.352813876162666,1.2452453095496518,6.665566372183851,4332.912988356583,2559.2973833972324,0.0,2344.454,set1,7,1889,2003.11.23.04.36.56,2003:11:23:04:36:56,0,Normal,0.1851357444323952,-0.0012102553984857,1.6620935171246525,-0.0581553650381119,0.9728,-0.0069999999999999
0.178277258801731,1.5409951610187609,0.0273276267148575,1.064,0.0187397246197485,0.1442220214843749,1.743,5.968231770846978,1.2361306336359017,7.377514120582993,4430.940857616325,2776.577054621005,0.0,2338.943,set1,8,1889,2003.11.23.04.36.56,2003:11:23:04:36:56,0,Normal,0.1804753133157776,-0.0009029839646167,1.7432916118680766,-0.0107841257858888,0.9411,0.0267999999999999
0.1562462815182532,1.2703138393567637,-0.0300428375903561,0.874,0.0104228391146755,0.1306375,1.433,5.593733121244848,1.1960293293905138,6.690268873791981,4039.604445080473,2456.630650795418,0.0,2422.366,set1,1,1890,2003.11.23.04.46.56,2003:11:23:04:46:56,0,Normal,0.1558340307178453,-9.571123875358188e-05,1.0777329109162008,0.0023123557326178,0.7381,0.0362
0.1493773056503543,0.888493867402147,0.0627770362607293,0.593,0.0084295025430464,0.1268698730468749,1.115,3.9698132016655054,1.1774056524448753,4.674080502791254,4426.419067550879,2893.2371089880253,0.0,2413.173,set1,2,1890,2003.11.23.04.46.56,2003:11:23:04:46:56,0,Normal,0.1490591657802559,-5.018595592587438e-05,0.9333004133136044,-0.0027431183230608,0.6285000000000001,-0.005
